nurse_id_i,name_i,nurse_id_j,name_j,js_distance
30150,Michael White,62617,Raymond Clark,0.1125419650
30150,Michael White,73765,Anthony Webb,0.4323063033
30150,Michael White,74398,Lauren Salinas,0.2066928068
30150,Michael White,81119,Mrs. Rachel Price MD,0.2153652992
30150,Michael White,82336,William Vasquez,0.2930750344
30150,Michael White,84362,Francisco Escobar,0.3184678546
30150,Michael White,89525,Cindy Hernandez,0.1699457190
30150,Michael White,99412,Jaclyn Robinson,0.6517728916
34921,Christina Jacobs,36258,Lauren Wright,0.1275846843
34921,Christina Jacobs,39245,Jessica Patel,0.3669786566
34921,Christina Jacobs,46630,Sara Lynn,0.2342338232
34921,Christina Jacobs,46740,Jason Drake,0.1672182627
34921,Christina Jacobs,47931,Bradley Mccann,0.1603133445
34921,Christina Jacobs,52677,Krista Jones,0.1607900750
34921,Christina Jacobs,52773,Ian Garcia,0.4587996070
34921,Christina Jacobs,53951,Melissa Welch,0.2572050306
34921,Christina Jacobs,58489,Jeanne Rodriguez,0.3519625502
34921,Christina Jacobs,62116,David Galloway,0.0768217477
34921,Christina Jacobs,62617,Raymond Clark,0.2587241009
34921,Christina Jacobs,73765,Anthony Webb,0.3788280217
34921,Christina Jacobs,74398,Lauren Salinas,0.1171029149
34921,Christina Jacobs,81119,Mrs. Rachel Price MD,0.1996830980
34921,Christina Jacobs,82336,William Vasquez,0.1310095649
34921,Christina Jacobs,84362,Francisco Escobar,0.1952573633
34921,Christina Jacobs,89525,Cindy Hernandez,0.2571264620
34921,Christina Jacobs,99412,Jaclyn Robinson,0.5473092824
36258,Lauren Wright,39245,Jessica Patel,0.3714707209
36258,Lauren Wright,46630,Sara Lynn,0.2553230294
36258,Lauren Wright,46740,Jason Drake,0.1299850037
36258,Lauren Wright,47931,Bradley Mccann,0.1858960055
36258,Lauren Wright,52677,Krista Jones,0.1269244679
36258,Lauren Wright,52773,Ian Garcia,0.4590924734
36258,Lauren Wright,53951,Melissa Welch,0.2866533297
36258,Lauren Wright,58489,Jeanne Rodriguez,0.3628032684
36258,Lauren Wright,62116,David Galloway,0.1494710834
36258,Lauren Wright,62617,Raymond Clark,0.2769608229
36258,Lauren Wright,73765,Anthony Webb,0.3762855816
36258,Lauren Wright,74398,Lauren Salinas,0.1468681611
36258,Lauren Wright,81119,Mrs. Rachel Price MD,0.2493840566
36258,Lauren Wright,82336,William Vasquez,0.1617260417
36258,Lauren Wright,84362,Francisco Escobar,0.2093827077
36258,Lauren Wright,89525,Cindy Hernandez,0.2684292381
36258,Lauren Wright,99412,Jaclyn Robinson,0.5434406323
39245,Jessica Patel,46630,Sara Lynn,0.3675804048
39245,Jessica Patel,46740,Jason Drake,0.3893945026
39245,Jessica Patel,47931,Bradley Mccann,0.3056912474
39245,Jessica Patel,52677,Krista Jones,0.4075421841
39245,Jessica Patel,52773,Ian Garcia,0.3548487709
39245,Jessica Patel,53951,Melissa Welch,0.2929249188
39245,Jessica Patel,58489,Jeanne Rodriguez,0.3340023434
39245,Jessica Patel,62116,David Galloway,0.3930290181
39245,Jessica Patel,62617,Raymond Clark,0.4025284766
39245,Jessica Patel,73765,Anthony Webb,0.1893415668
39245,Jessica Patel,74398,Lauren Salinas,0.3900773932
39245,Jessica Patel,81119,Mrs. Rachel Price MD,0.3342529362
39245,Jessica Patel,82336,William Vasquez,0.4067558455
39245,Jessica Patel,84362,Francisco Escobar,0.4496655475
39245,Jessica Patel,89525,Cindy Hernandez,0.4081274413
39245,Jessica Patel,99412,Jaclyn Robinson,0.4834750511
46630,Sara Lynn,46740,Jason Drake,0.3053219701
46630,Sara Lynn,47931,Bradley Mccann,0.2741309816
46630,Sara Lynn,52677,Krista Jones,0.2982356768
46630,Sara Lynn,52773,Ian Garcia,0.4732905022
46630,Sara Lynn,53951,Melissa Welch,0.2081762195
46630,Sara Lynn,58489,Jeanne Rodriguez,0.3781673668
46630,Sara Lynn,62116,David Galloway,0.2447045073
46630,Sara Lynn,62617,Raymond Clark,0.2010953891
46630,Sara Lynn,73765,Anthony Webb,0.3968424823
46630,Sara Lynn,74398,Lauren Salinas,0.2130301293
46630,Sara Lynn,81119,Mrs. Rachel Price MD,0.1959019248
46630,Sara Lynn,82336,William Vasquez,0.2870372145
46630,Sara Lynn,84362,Francisco Escobar,0.3124077364
46630,Sara Lynn,89525,Cindy Hernandez,0.1738265427
46630,Sara Lynn,99412,Jaclyn Robinson,0.6344768503
46740,Jason Drake,47931,Bradley Mccann,0.2226661275
46740,Jason Drake,52677,Krista Jones,0.1549139302
46740,Jason Drake,52773,Ian Garcia,0.4552456499
46740,Jason Drake,53951,Melissa Welch,0.3066134202
46740,Jason Drake,58489,Jeanne Rodriguez,0.3683537310
46740,Jason Drake,62116,David Galloway,0.1861730501
46740,Jason Drake,62617,Raymond Clark,0.2980771732
46740,Jason Drake,73765,Anthony Webb,0.3859700485
46740,Jason Drake,74398,Lauren Salinas,0.1709354843
46740,Jason Drake,81119,Mrs. Rachel Price MD,0.2749944267
46740,Jason Drake,82336,William Vasquez,0.1593511004
46740,Jason Drake,84362,Francisco Escobar,0.2036738631
46740,Jason Drake,89525,Cindy Hernandez,0.3036716256
46740,Jason Drake,99412,Jaclyn Robinson,0.5318526296
47931,Bradley Mccann,52677,Krista Jones,0.2209868760
47931,Bradley Mccann,52773,Ian Garcia,0.3928348087
47931,Bradley Mccann,53951,Melissa Welch,0.2618008211
47931,Bradley Mccann,58489,Jeanne Rodriguez,0.2928773660
47931,Bradley Mccann,62116,David Galloway,0.1811644687
47931,Bradley Mccann,62617,Raymond Clark,0.2892495139
47931,Bradley Mccann,73765,Anthony Webb,0.2986447596
47931,Bradley Mccann,74398,Lauren Salinas,0.2132676157
47931,Bradley Mccann,81119,Mrs. Rachel Price MD,0.2326490923
47931,Bradley Mccann,82336,William Vasquez,0.2214585338
47931,Bradley Mccann,84362,Francisco Escobar,0.2929335189
47931,Bradley Mccann,89525,Cindy Hernandez,0.2944959153
47931,Bradley Mccann,99412,Jaclyn Robinson,0.4801006384
52677,Krista Jones,52773,Ian Garcia,0.4727329311
52677,Krista Jones,53951,Melissa Welch,0.3268261682
52677,Krista Jones,58489,Jeanne Rodriguez,0.3761933195
52677,Krista Jones,62116,David Galloway,0.1624172753
52677,Krista Jones,62617,Raymond Clark,0.3123885649
52677,Krista Jones,73765,Anthony Webb,0.4025088127
52677,Krista Jones,74398,Lauren Salinas,0.1792272692
52677,Krista Jones,81119,Mrs. Rachel Price MD,0.2754802769
52677,Krista Jones,82336,William Vasquez,0.1481206040
52677,Krista Jones,84362,Francisco Escobar,0.1799639391
52677,Krista Jones,89525,Cindy Hernandez,0.3052385984
52677,Krista Jones,99412,Jaclyn Robinson,0.5365104449
52773,Ian Garcia,53951,Melissa Welch,0.4327722326
52773,Ian Garcia,58489,Jeanne Rodriguez,0.3698127173
52773,Ian Garcia,62116,David Galloway,0.4815042880
52773,Ian Garcia,62617,Raymond Clark,0.5024439156
52773,Ian Garcia,73765,Anthony Webb,0.2695311051
52773,Ian Garcia,74398,Lauren Salinas,0.4894930373
52773,Ian Garcia,81119,Mrs. Rachel Price MD,0.4217382490
52773,Ian Garcia,82336,William Vasquez,0.4887578311
52773,Ian Garcia,84362,Francisco Escobar,0.5509050420
52773,Ian Garcia,89525,Cindy Hernandez,0.4629060558
52773,Ian Garcia,99412,Jaclyn Robinson,0.3615466813
53951,Melissa Welch,58489,Jeanne Rodriguez,0.3246588580
53951,Melissa Welch,62116,David Galloway,0.2737165275
53951,Melissa Welch,62617,Raymond Clark,0.2406386656
53951,Melissa Welch,73765,Anthony Webb,0.3280093284
53951,Melissa Welch,74398,Lauren Salinas,0.2470923209
53951,Melissa Welch,81119,Mrs. Rachel Price MD,0.1856403220
53951,Melissa Welch,82336,William Vasquez,0.3082248087
53951,Melissa Welch,84362,Francisco Escobar,0.3420741272
53951,Melissa Welch,89525,Cindy Hernandez,0.2615719677
53951,Melissa Welch,99412,Jaclyn Robinson,0.6006893350
58489,Jeanne Rodriguez,62116,David Galloway,0.3562809309
58489,Jeanne Rodriguez,62617,Raymond Clark,0.3319395672
58489,Jeanne Rodriguez,73765,Anthony Webb,0.3037689509
58489,Jeanne Rodriguez,74398,Lauren Salinas,0.3496031731
58489,Jeanne Rodriguez,81119,Mrs. Rachel Price MD,0.3203435470
58489,Jeanne Rodriguez,82336,William Vasquez,0.3816180629
58489,Jeanne Rodriguez,84362,Francisco Escobar,0.4444939115
58489,Jeanne Rodriguez,89525,Cindy Hernandez,0.3547355824
58489,Jeanne Rodriguez,99412,Jaclyn Robinson,0.5280820842
62116,David Galloway,62617,Raymond Clark,0.2579966426
62116,David Galloway,73765,Anthony Webb,0.4027636939
62116,David Galloway,74398,Lauren Salinas,0.1153835744
62116,David Galloway,81119,Mrs. Rachel Price MD,0.2192473954
62116,David Galloway,82336,William Vasquez,0.1215770188
62116,David Galloway,84362,Francisco Escobar,0.1912014779
62116,David Galloway,89525,Cindy Hernandez,0.2578275403
62116,David Galloway,99412,Jaclyn Robinson,0.5644529621
62617,Raymond Clark,73765,Anthony Webb,0.4367082755
62617,Raymond Clark,74398,Lauren Salinas,0.2044148194
62617,Raymond Clark,81119,Mrs. Rachel Price MD,0.2294814506
62617,Raymond Clark,82336,William Vasquez,0.2927296923
62617,Raymond Clark,84362,Francisco Escobar,0.3147872106
62617,Raymond Clark,89525,Cindy Hernandez,0.1670877895
62617,Raymond Clark,99412,Jaclyn Robinson,0.6630670864
73765,Anthony Webb,74398,Lauren Salinas,0.4098091141
73765,Anthony Webb,81119,Mrs. Rachel Price MD,0.3556953593
73765,Anthony Webb,82336,William Vasquez,0.4119294849
73765,Anthony Webb,84362,Francisco Escobar,0.4714622528
73765,Anthony Webb,89525,Cindy Hernandez,0.4222037245
73765,Anthony Webb,99412,Jaclyn Robinson,0.3926239790
74398,Lauren Salinas,81119,Mrs. Rachel Price MD,0.2079332325
74398,Lauren Salinas,82336,William Vasquez,0.1545858794
74398,Lauren Salinas,84362,Francisco Escobar,0.1934321210
74398,Lauren Salinas,89525,Cindy Hernandez,0.2297888745
74398,Lauren Salinas,99412,Jaclyn Robinson,0.6008149272
81119,Mrs. Rachel Price MD,82336,William Vasquez,0.2537701358
81119,Mrs. Rachel Price MD,84362,Francisco Escobar,0.2998633335
81119,Mrs. Rachel Price MD,89525,Cindy Hernandez,0.2179631269
81119,Mrs. Rachel Price MD,99412,Jaclyn Robinson,0.5764949166
82336,William Vasquez,84362,Francisco Escobar,0.1517239411
82336,William Vasquez,89525,Cindy Hernandez,0.2996108786
82336,William Vasquez,99412,Jaclyn Robinson,0.5530238712
84362,Francisco Escobar,89525,Cindy Hernandez,0.3282135636
84362,Francisco Escobar,99412,Jaclyn Robinson,0.5983887111
89525,Cindy Hernandez,99412,Jaclyn Robinson,0.6321503418
