nurse_id_i,name_i,nurse_id_j,name_j,js_distance
28978,Nathaniel Morse,53951,Melissa Welch,0.1285573023
28978,Nathaniel Morse,58489,Jeanne Rodriguez,0.1506974358
28978,Nathaniel Morse,62116,David Galloway,0.0708650111
28978,Nathaniel Morse,62617,Raymond Clark,0.1372625622
28978,Nathaniel Morse,73765,Anthony Webb,0.2628661136
28978,Nathaniel Morse,74398,Lauren Salinas,0.0605798159
28978,Nathaniel Morse,81119,Mrs. Rachel Price MD,0.0705825219
28978,Nathaniel Morse,82336,William Vasquez,0.1158272025
28978,Nathaniel Morse,84362,Francisco Escobar,0.1521146766
28978,Nathaniel Morse,89525,Cindy Hernandez,0.1311814868
28978,Nathaniel Morse,99412,Jaclyn Robinson,0.4610591849
30150,Michael White,34921,Christina Jacobs,0.1640531031
30150,Michael White,36258,Lauren Wright,0.1623618731
30150,Michael White,39245,Jessica Patel,0.2604483407
30150,Michael White,46630,Sara Lynn,0.0683771707
30150,Michael White,46740,Jason Drake,0.1641272447
30150,Michael White,47931,Bradley Mccann,0.2078579969
30150,Michael White,52677,Krista Jones,0.2124827742
30150,Michael White,52773,Ian Garcia,0.3329744211
30150,Michael White,53951,Melissa Welch,0.0942158612
30150,Michael White,58489,Jeanne Rodriguez,0.1641323248
30150,Michael White,62116,David Galloway,0.1692187160
30150,Michael White,62617,Raymond Clark,0.0341387147
30150,Michael White,73765,Anthony Webb,0.2988273108
30150,Michael White,74398,Lauren Salinas,0.1153015805
30150,Michael White,81119,Mrs. Rachel Price MD,0.1081681791
30150,Michael White,82336,William Vasquez,0.2022037566
30150,Michael White,84362,Francisco Escobar,0.2198710199
30150,Michael White,89525,Cindy Hernandez,0.0505985385
30150,Michael White,99412,Jaclyn Robinson,0.5346754899
34921,Christina Jacobs,36258,Lauren Wright,0.0242266997
34921,Christina Jacobs,39245,Jessica Patel,0.2418029947
34921,Christina Jacobs,46630,Sara Lynn,0.1512220739
34921,Christina Jacobs,46740,Jason Drake,0.0194469294
34921,Christina Jacobs,47931,Bradley Mccann,0.1026366432
34921,Christina Jacobs,52677,Krista Jones,0.0632684124
34921,Christina Jacobs,52773,Ian Garcia,0.2998039658
34921,Christina Jacobs,53951,Melissa Welch,0.1525173798
34921,Christina Jacobs,58489,Jeanne Rodriguez,0.1733985287
34921,Christina Jacobs,62116,David Galloway,0.0351966822
34921,Christina Jacobs,62617,Raymond Clark,0.1690675180
34921,Christina Jacobs,73765,Anthony Webb,0.2695453459
34921,Christina Jacobs,74398,Lauren Salinas,0.0679216247
34921,Christina Jacobs,81119,Mrs. Rachel Price MD,0.0844333289
34921,Christina Jacobs,82336,William Vasquez,0.0666419396
34921,Christina Jacobs,84362,Francisco Escobar,0.1130316801
34921,Christina Jacobs,89525,Cindy Hernandez,0.1640575200
34921,Christina Jacobs,99412,Jaclyn Robinson,0.4417336963
36258,Lauren Wright,39245,Jessica Patel,0.2309995652
36258,Lauren Wright,46630,Sara Lynn,0.1430131609
36258,Lauren Wright,46740,Jason Drake,0.0347926022
36258,Lauren Wright,47931,Bradley Mccann,0.0863378276
36258,Lauren Wright,52677,Krista Jones,0.0765334086
36258,Lauren Wright,52773,Ian Garcia,0.2893034375
36258,Lauren Wright,53951,Melissa Welch,0.1451727561
36258,Lauren Wright,58489,Jeanne Rodriguez,0.1632185062
36258,Lauren Wright,62116,David Galloway,0.0498708773
36258,Lauren Wright,62617,Raymond Clark,0.1677397519
36258,Lauren Wright,73765,Anthony Webb,0.2585066202
36258,Lauren Wright,74398,Lauren Salinas,0.0742012097
36258,Lauren Wright,81119,Mrs. Rachel Price MD,0.0818802765
36258,Lauren Wright,82336,William Vasquez,0.0862253525
36258,Lauren Wright,84362,Francisco Escobar,0.1303146919
36258,Lauren Wright,89525,Cindy Hernandez,0.1614682893
36258,Lauren Wright,99412,Jaclyn Robinson,0.4382754522
39245,Jessica Patel,46630,Sara Lynn,0.2462391786
39245,Jessica Patel,46740,Jason Drake,0.2350656990
39245,Jessica Patel,47931,Bradley Mccann,0.1774133351
39245,Jessica Patel,52677,Krista Jones,0.2749706686
39245,Jessica Patel,52773,Ian Garcia,0.1451506703
39245,Jessica Patel,53951,Melissa Welch,0.1822280073
39245,Jessica Patel,58489,Jeanne Rodriguez,0.1382111353
39245,Jessica Patel,62116,David Galloway,0.2674857970
39245,Jessica Patel,62617,Raymond Clark,0.2667690662
39245,Jessica Patel,73765,Anthony Webb,0.1066522636
39245,Jessica Patel,74398,Lauren Salinas,0.2669862117
39245,Jessica Patel,81119,Mrs. Rachel Price MD,0.2101950466
39245,Jessica Patel,82336,William Vasquez,0.2836740648
39245,Jessica Patel,84362,Francisco Escobar,0.3267938068
39245,Jessica Patel,89525,Cindy Hernandez,0.2559475083
39245,Jessica Patel,99412,Jaclyn Robinson,0.3604146519
46630,Sara Lynn,46740,Jason Drake,0.1530448395
46630,Sara Lynn,47931,Bradley Mccann,0.1796558730
46630,Sara Lynn,52677,Krista Jones,0.1996854773
46630,Sara Lynn,52773,Ian Garcia,0.3159287881
46630,Sara Lynn,53951,Melissa Welch,0.1053431303
46630,Sara Lynn,58489,Jeanne Rodriguez,0.1499626754
46630,Sara Lynn,62116,David Galloway,0.1565315871
46630,Sara Lynn,62617,Raymond Clark,0.0640844223
46630,Sara Lynn,73765,Anthony Webb,0.2840081487
46630,Sara Lynn,74398,Lauren Salinas,0.1129170900
46630,Sara Lynn,81119,Mrs. Rachel Price MD,0.1109209803
46630,Sara Lynn,82336,William Vasquez,0.1953141062
46630,Sara Lynn,84362,Francisco Escobar,0.2167075038
46630,Sara Lynn,89525,Cindy Hernandez,0.0617355777
46630,Sara Lynn,99412,Jaclyn Robinson,0.5202416699
46740,Jason Drake,47931,Bradley Mccann,0.1004627621
46740,Jason Drake,52677,Krista Jones,0.0700547453
46740,Jason Drake,52773,Ian Garcia,0.2899333775
46740,Jason Drake,53951,Melissa Welch,0.1502402222
46740,Jason Drake,58489,Jeanne Rodriguez,0.1638545422
46740,Jason Drake,62116,David Galloway,0.0413003907
46740,Jason Drake,62617,Raymond Clark,0.1679352426
46740,Jason Drake,73765,Anthony Webb,0.2607927053
46740,Jason Drake,74398,Lauren Salinas,0.0708560815
46740,Jason Drake,81119,Mrs. Rachel Price MD,0.0783156670
46740,Jason Drake,82336,William Vasquez,0.0670126951
46740,Jason Drake,84362,Francisco Escobar,0.1180428206
46740,Jason Drake,89525,Cindy Hernandez,0.1607385939
46740,Jason Drake,99412,Jaclyn Robinson,0.4339573135
47931,Bradley Mccann,52677,Krista Jones,0.1318903816
47931,Bradley Mccann,52773,Ian Garcia,0.2186231000
47931,Bradley Mccann,53951,Melissa Welch,0.1564406313
47931,Bradley Mccann,58489,Jeanne Rodriguez,0.1316284302
47931,Bradley Mccann,62116,David Galloway,0.1264054745
47931,Bradley Mccann,62617,Raymond Clark,0.2120165308
47931,Bradley Mccann,73765,Anthony Webb,0.1908209714
47931,Bradley Mccann,74398,Lauren Salinas,0.1493571571
47931,Bradley Mccann,81119,Mrs. Rachel Price MD,0.1213815985
47931,Bradley Mccann,82336,William Vasquez,0.1491999903
47931,Bradley Mccann,84362,Francisco Escobar,0.1995588492
47931,Bradley Mccann,89525,Cindy Hernandez,0.2021040343
47931,Bradley Mccann,99412,Jaclyn Robinson,0.3796189254
52677,Krista Jones,52773,Ian Garcia,0.3223493669
52677,Krista Jones,53951,Melissa Welch,0.2040666542
52677,Krista Jones,58489,Jeanne Rodriguez,0.2175676690
52677,Krista Jones,62116,David Galloway,0.0552950207
52677,Krista Jones,62617,Raymond Clark,0.2173361911
52677,Krista Jones,73765,Anthony Webb,0.2961312055
52677,Krista Jones,74398,Lauren Salinas,0.1160812083
52677,Krista Jones,81119,Mrs. Rachel Price MD,0.1423203537
52677,Krista Jones,82336,William Vasquez,0.0365074264
52677,Krista Jones,84362,Francisco Escobar,0.0779694094
52677,Krista Jones,89525,Cindy Hernandez,0.2111522169
52677,Krista Jones,99412,Jaclyn Robinson,0.4307330931
52773,Ian Garcia,53951,Melissa Welch,0.2610139987
52773,Ian Garcia,58489,Jeanne Rodriguez,0.1791693008
52773,Ian Garcia,62116,David Galloway,0.3189222034
52773,Ian Garcia,62617,Raymond Clark,0.3365922321
52773,Ian Garcia,73765,Anthony Webb,0.0542962900
52773,Ian Garcia,74398,Lauren Salinas,0.3300816763
52773,Ian Garcia,81119,Mrs. Rachel Price MD,0.2778196129
52773,Ian Garcia,82336,William Vasquez,0.3301343184
52773,Ian Garcia,84362,Francisco Escobar,0.3777297312
52773,Ian Garcia,89525,Cindy Hernandez,0.3183124137
52773,Ian Garcia,99412,Jaclyn Robinson,0.2772960588
53951,Melissa Welch,58489,Jeanne Rodriguez,0.1010629487
53951,Melissa Welch,62116,David Galloway,0.1736553515
53951,Melissa Welch,62617,Raymond Clark,0.1100324259
53951,Melissa Welch,73765,Anthony Webb,0.2210911747
53951,Melissa Welch,74398,Lauren Salinas,0.1402471698
53951,Melissa Welch,81119,Mrs. Rachel Price MD,0.0895412234
53951,Melissa Welch,82336,William Vasquez,0.2037013483
53951,Melissa Welch,84362,Francisco Escobar,0.2395523973
53951,Melissa Welch,89525,Cindy Hernandez,0.1110180978
53951,Melissa Welch,99412,Jaclyn Robinson,0.4730830447
58489,Jeanne Rodriguez,62116,David Galloway,0.1923495485
58489,Jeanne Rodriguez,62617,Raymond Clark,0.1653739501
58489,Jeanne Rodriguez,73765,Anthony Webb,0.1502372656
58489,Jeanne Rodriguez,74398,Lauren Salinas,0.1801218892
58489,Jeanne Rodriguez,81119,Mrs. Rachel Price MD,0.1240327870
58489,Jeanne Rodriguez,82336,William Vasquez,0.2175500121
58489,Jeanne Rodriguez,84362,Francisco Escobar,0.2635308960
58489,Jeanne Rodriguez,89525,Cindy Hernandez,0.1502778267
58489,Jeanne Rodriguez,99412,Jaclyn Robinson,0.4113253046
62116,David Galloway,62617,Raymond Clark,0.1724411714
62116,David Galloway,73765,Anthony Webb,0.2917417999
62116,David Galloway,74398,Lauren Salinas,0.0653963141
62116,David Galloway,81119,Mrs. Rachel Price MD,0.1034091871
62116,David Galloway,82336,William Vasquez,0.0484879164
62116,David Galloway,84362,Francisco Escobar,0.0873559066
62116,David Galloway,89525,Cindy Hernandez,0.1648048996
62116,David Galloway,99412,Jaclyn Robinson,0.4534221537
62617,Raymond Clark,73765,Anthony Webb,0.3053546634
62617,Raymond Clark,74398,Lauren Salinas,0.1183076078
62617,Raymond Clark,81119,Mrs. Rachel Price MD,0.1148207928
62617,Raymond Clark,82336,William Vasquez,0.2051592545
62617,Raymond Clark,84362,Francisco Escobar,0.2231424373
62617,Raymond Clark,89525,Cindy Hernandez,0.0449646493
62617,Raymond Clark,99412,Jaclyn Robinson,0.5400535253
73765,Anthony Webb,74398,Lauren Salinas,0.2994843112
73765,Anthony Webb,81119,Mrs. Rachel Price MD,0.2436565981
73765,Anthony Webb,82336,William Vasquez,0.3050384083
73765,Anthony Webb,84362,Francisco Escobar,0.3528793067
73765,Anthony Webb,89525,Cindy Hernandez,0.2885687917
73765,Anthony Webb,99412,Jaclyn Robinson,0.3018810888
74398,Lauren Salinas,81119,Mrs. Rachel Price MD,0.0717289637
74398,Lauren Salinas,82336,William Vasquez,0.1040120421
74398,Lauren Salinas,84362,Francisco Escobar,0.1277734668
74398,Lauren Salinas,89525,Cindy Hernandez,0.1171290158
74398,Lauren Salinas,99412,Jaclyn Robinson,0.4905666260
81119,Mrs. Rachel Price MD,82336,William Vasquez,0.1359298064
81119,Mrs. Rachel Price MD,84362,Francisco Escobar,0.1756967439
81119,Mrs. Rachel Price MD,89525,Cindy Hernandez,0.1089626449
81119,Mrs. Rachel Price MD,99412,Jaclyn Robinson,0.4587889761
82336,William Vasquez,84362,Francisco Escobar,0.0610217285
82336,William Vasquez,89525,Cindy Hernandez,0.1980135917
82336,William Vasquez,99412,Jaclyn Robinson,0.4420226098
84362,Francisco Escobar,89525,Cindy Hernandez,0.2175743462
84362,Francisco Escobar,99412,Jaclyn Robinson,0.4776045116
89525,Cindy Hernandez,99412,Jaclyn Robinson,0.5221612619
